Dane Joyner,26,161,73,triathlon
Chauncey Diaz,47,161,87,weightlifting
Rosario Lang,43,158,83,sailing
Zada Saunders,23,152,51,handball
Alberto Ingram,26,159,63,gymnastics
Dorotha Noble,36,162,86,basketball
Julienne Pickett,29,161,59,handball
Edwardo Shepherd,47,194,73,tennis
Claud Williamson,44,194,85,judo
Joye Mooney,17,169,54,athletics
Arlena Valentine,43,168,49,table tennis
Lesley Ball,32,151,61,modern pentathlon
Jenee Carter,37,159,81,hockey
Neta Holt,38,156,54,sailing
Yung Cole,46,174,48,cycling
Theo Perez,42,187,83,athletics
Shemika Peterson,30,181,76,cycling
Guy Byrd,31,177,46,table tennis
Tyree Lucas,18,185,85,boxing
Dexter Knapp,34,187,72,cycling
Jewel Ryan,38,173,46,cycling
Taina Valdez,22,193,79,badminton
Owen Neal,37,182,86,basketball
Darin Griffith,41,189,90,hockey
Sudie Frazier,25,165,66,table tennis
Charis Duran,34,157,51,taekwondo
Dino Gregory,31,166,84,volleyball
Efren Hunter,34,157,80,table tennis
Lane Flowers,39,175,52,judo
Lou Alvarado,19,195,65,equestrian
Jarrett Solis,35,152,85,football
Kristel Miranda,50,192,57,softball
Chi Baxter,37,158,65,football
Timmy Boyd,50,173,58,modern pentathlon
Kermit Gregory,21,172,45,aquatics
Neal Carney,42,185,73,boxing
Man Maddox,41,168,49,archery
Marty Rhodes,42,193,78,shooting
Frances Delacruz,49,182,57,rowing
Stephen Craft,47,167,70,football
Billy Foreman,19,170,76,rowing
Maren Figueroa,47,189,66,boxing
Tommy Duke,47,171,68,tennis
Tamisha Nelson,32,190,48,softball
Anderson Dunn,39,158,41,baseball
Melodee Singleton,45,169,62,triathlon
Halley Duke,36,186,71,taekwondo
Natashia Arnold,18,156,41,cycling
Mathew Watts,27,183,62,badminton
Sam Howard,39,196,65,boxing
Temeka Hickman,18,183,72,shooting
Dino Gibson,47,181,85,sailing
Parker Brock,44,200,78,fencing
Wally Brooks,25,168,60,taekwondo
Edmundo Long,26,158,40,cycling
Santana Albert,42,199,60,judo
Magaly Roberson,26,158,49,handball
Paz Fuller,36,169,78,triathlon
Faustino Delacruz,30,178,71,sailing
Suanne Jacobson,33,188,90,taekwondo
Cleo William,50,188,51,shooting
Ignacia Wood,38,156,49,athletics
Jamar Nolan,44,182,71,archery
Terry Odom,44,197,56,equestrian
Dallas Salas,22,164,49,tennis
Frederic Osborne,26,174,89,modern pentathlon
Maximo Harrison,32,198,65,football
Eugene Leblanc,39,198,39,weightlifting
Rupert Mcfadden,28,191,43,handball
Janetta Sullivan,43,163,82,hockey
Shala Guerrero,20,168,44,badminton
Catherina Snider,46,183,56,volleyball
Latarsha Rivers,35,187,55,basketball
Enoch Roach,25,195,52,sailing
Roland Paul,37,154,70,softball
Marty Le,40,193,53,hockey
Mika Holden,50,187,62,tennis
Georgianne Payne,19,170,45,football
Harvey Bartlett,33,178,89,shooting
Charlott Rivas,46,195,47,triathlon
Emilio House,39,168,72,weightlifting
Shiloh Bartlett,23,196,75,equestrian
Walter Warren,22,153,54,athletics
Von Glenn,48,200,73,gymnastics
Brent Owens,21,180,60,canoeing
Ramon Solis,32,200,79,archery
Daine Hood,24,158,65,equestrian
Renato Williamson,33,153,75,fencing
Jeremiah Vazquez,38,159,39,football
Edmund Schmidt,19,158,81,modern pentathlon
Isaiah Gray,34,167,50,rowing
Alise Howell,38,159,55,basketball
Lecia Norman,25,197,49,boxing
Launa Mason,18,174,48,volleyball
Ali Frank,37,188,87,weightlifting
Dick Joyner,38,162,78,fencing
Alane Leon,18,162,76,volleyball
Luetta Hendrix,26,156,49,canoeing
Carson Foster,34,181,67,sailing
Caron Morse,42,163,53,tennis
Sung Hicks,43,179,50,boxing
Clement Boyd,40,182,47,archery
Robbie Spears,19,196,55,table tennis
Lee Jacobs,18,160,70,equestrian
Thurman Greer,17,186,89,football
Merle Christensen,47,181,61,table tennis
Anneliese Lee,22,198,68,cycling
Kerry Conway,20,185,46,weightlifting
Harley Edwards,24,196,41,tennis
Norbert Good,17,199,55,handball
Elden Miller,40,197,68,table tennis
Daisey Steele,34,192,53,handball
Elfreda Collier,37,188,49,rowing
Rima Sears,42,193,44,triathlon
Hollis Graham,45,178,86,canoeing
Elois Riddle,31,188,58,aquatics
Taneka Ferrell,47,152,87,archery
Beckie O'neil,39,150,89,athletics
Henry Aguilar,19,185,47,triathlon
Emmitt Schwartz,34,158,64,weightlifting
Darrel Odom,44,161,38,badminton
Jan Dickerson,32,168,54,table tennis
Scottie Spence,46,166,81,baseball
Marcelo English,25,168,74,football
Jan Doyle,48,192,74,sailing
Oda Perkins,50,170,50,badminton
Hollis Gibbs,25,184,47,badminton
Alleen Romero,47,169,66,canoeing
Edward Henderson,28,171,57,shooting
Miguelina Fowler,43,158,72,basketball
Shanelle Goodwin,18,151,67,fencing
Julio Carpenter,24,163,83,gymnastics
Rayna Joyner,36,196,79,softball
Brittanie Valentine,44,179,83,sailing
Keneth Fuentes,17,174,53,softball
Stanton Guerrero,41,186,55,judo
Deandre Strong,20,180,45,taekwondo
Marleen Lynch,45,164,72,shooting
Olimpia Stark,40,171,65,triathlon
Karl Ballard,33,169,82,volleyball
Fredda Boyd,49,155,44,triathlon
Daphine Clements,41,174,49,boxing
Jose Levine,18,181,44,aquatics
Ty Fitzpatrick,23,196,84,athletics
Jesus Delaney,24,154,58,gymnastics
Marvis Charles,44,188,67,tennis
Cindie Fuller,49,172,76,badminton
Marielle Spence,34,155,58,boxing
Cristobal Stone,37,186,89,softball
Pearle Horton,20,172,86,triathlon
Otis Leach,43,199,54,equestrian
Dudley Hoover,31,179,59,football
Kent Ross,49,185,49,taekwondo
Eulah Madden,16,179,64,shooting
Israel Hamilton,27,195,48,shooting
Nolan Sellers,31,176,71,athletics
Katharina Juarez,22,179,73,archery
Boris Foreman,50,194,80,table tennis
Alessandra Dominguez,23,151,60,softball
Dustin Irwin,19,191,74,athletics
Carita Haley,19,150,80,archery
Serina Melendez,43,153,58,handball
Hang Maldonado,29,178,89,tennis
Florencio Harrington,39,159,88,aquatics
Leena Sawyer,18,191,49,canoeing
Jenice Gordon,26,191,67,volleyball
Edda Gordon,30,153,40,sailing
Joshua Vaughn,32,153,89,football
Francisco Turner,36,180,78,softball
Annita Aguirre,40,188,42,modern pentathlon
Denese Gallegos,20,160,56,weightlifting
Clement Gross,20,167,63,shooting
Shayne Marsh,49,171,44,judo
Dallas Gentry,32,165,41,fencing
Reinaldo Combs,42,159,50,hockey
Nestor Chapman,37,177,85,handball
Ferdinand Mejia,16,183,64,rowing
Kizzie Perry,21,168,73,badminton
Aldo Hawkins,16,169,85,handball
Hassie Cox,40,194,38,volleyball
Ardath Wilkinson,25,199,83,taekwondo
Douglass Hooper,26,152,60,weightlifting
Valentin Reed,48,151,49,badminton
Vernia Kane,16,154,38,modern pentathlon
Leana Everett,35,153,49,gymnastics
Noble Avila,48,178,65,table tennis
Marcell Alvarez,32,192,53,softball
Odilia Bolton,32,195,48,weightlifting
Amina Dominguez,45,179,90,judo
Yulanda Mcclure,50,156,61,softball
Elza Crosby,31,191,48,baseball
Fernando Mills,38,186,81,badminton
Daniell Miles,32,176,60,table tennis
Rodrigo Carney,43,163,50,cycling
Gustavo Mcintosh,30,193,81,handball
Shawnta Hopkins,32,161,51,modern pentathlon
German Bright,36,152,38,basketball
Kallie Dale,31,190,70,equestrian
Fredrick Flynn,24,198,63,shooting
Karlyn Decker,37,168,64,aquatics
Coleman Kirkland,23,157,58,table tennis
Lisbeth Stark,23,186,57,volleyball
Suanne Cannon,41,163,60,taekwondo
Abel Mcfadden,46,187,61,football
Dillon Doyle,41,190,58,weightlifting
Rosana Alvarado,40,160,68,equestrian
Gary Woods,42,177,67,canoeing
Benny Levy,27,182,49,badminton
Jeffery Matthews,30,152,72,fencing
Ray Carrillo,47,196,49,softball
Roosevelt Tanner,25,159,76,volleyball
Ellyn Sparks,41,165,70,boxing
Stephan Kelly,41,166,54,shooting
Ta Gould,38,194,47,boxing
Shelba O'neil,47,156,66,weightlifting
Carey Greer,27,182,79,cycling
Erin Moses,47,179,78,football
Luana Glass,25,187,85,modern pentathlon
Augustina Hopkins,26,198,86,aquatics
Coy Yang,23,163,84,handball
Murray Berger,20,169,82,football
Mariano Conrad,29,162,51,volleyball
Dewayne Owen,32,184,46,softball
Angelo Olson,50,183,44,archery
Talisha Contreras,27,164,79,taekwondo
Alethea Gutierrez,35,171,53,archery
Cecille Zimmerman,27,175,48,baseball
Luciano Richardson,26,162,69,modern pentathlon
Lezlie Christian,29,187,57,volleyball
Deloise Dodson,47,181,89,gymnastics
Ling Fox,21,163,73,modern pentathlon
Herschel Sharpe,41,172,47,athletics
Brett Spencer,38,197,88,tennis
Jarrod Terry,28,199,55,weightlifting
Tatum Carver,19,162,85,hockey
Alfonso Landry,48,180,56,fencing
Trudi Huber,25,197,71,basketball
Shondra Curry,25,161,79,taekwondo
Hugo Slater,31,153,81,aquatics
Kris Acevedo,44,200,75,tennis
Belkis Baker,39,187,83,rowing
Silva Pickett,19,182,90,gymnastics
Pamula Murray,36,172,68,hockey
Irwin Kent,17,195,74,boxing
Rolland Mendoza,32,156,78,shooting
Soo Rodriquez,28,156,60,archery
Quinton Williams,33,196,43,handball
Carita Cochran,31,196,42,basketball
Lorenzo Salazar,17,152,86,judo
Brooks Barker,24,182,79,softball
Juan Palmer,31,156,68,rowing
Columbus Burgess,50,156,75,basketball
Laurence Howe,18,179,80,weightlifting
Genevie Fry,19,186,47,softball
Melany Kaufman,26,165,80,fencing
Merlyn Dillard,26,173,87,hockey
Roni May,39,198,38,archery
Brian Chapman,44,166,48,hockey
Eldon Bowen,34,172,85,table tennis
Mervin Mathews,42,157,71,badminton
Cayla Reynolds,48,154,67,basketball
Kirk West,26,154,38,football
Barrett Manning,21,171,73,basketball
Zulma Moody,18,183,83,aquatics
Robert Decker,36,180,73,tennis
Deon Porter,18,177,59,aquatics
Alden Malone,24,164,62,athletics
Ching Sanchez,19,177,42,taekwondo
Ryan Pate,25,200,59,badminton
Despina Jensen,45,180,69,gymnastics
Trenton Gilliam,32,180,69,boxing
Davis Acevedo,42,156,44,sailing
Ezra Cain,38,154,71,basketball
Nicol Day,45,197,89,aquatics
Sarai Ayers,49,184,81,handball
Lizzette Nichols,32,193,50,archery
Jon Maldonado,23,157,69,equestrian
Neta Wells,38,155,68,boxing
Jc Duncan,48,163,85,aquatics
Domenic Wilkins,30,153,86,rowing
Ronny Mercer,31,191,82,basketball
Cesar Davidson,38,152,87,athletics
Scott Barber,39,193,59,shooting
Raphael Serrano,18,170,43,baseball
Jackelyn Dillon,36,199,86,volleyball
Tyson Harding,21,189,71,rowing
Clay Little,50,170,63,taekwondo
Tom King,48,158,68,canoeing
Franchesca Cooley,23,151,64,table tennis
Chae Martinez,38,151,73,sailing
Vashti Stone,27,152,81,tennis
Jaime Huff,35,156,81,archery
Robt Ryan,18,192,71,shooting
Jolyn Carson,41,155,65,sailing
Kathe Ross,43,194,77,judo
Pok Payne,23,174,50,softball
Leida Noble,27,186,73,boxing
Gaston Estes,30,168,69,volleyball
Raleigh Payne,26,198,44,athletics
Leonel Mullins,31,200,64,archery
Brice Sellers,34,181,52,equestrian
Coralie Holcomb,23,195,55,gymnastics
Cyndy Shepard,35,156,72,softball
Kendall Reeves,21,158,83,fencing
Jenee Kelly,50,199,82,basketball
Hans Casey,27,175,80,volleyball
Celestina Jackson,17,197,65,hockey
Anibal Lindsey,47,157,60,softball
Tommie Mercer,42,152,72,handball
Bennett Gilbert,31,195,60,baseball
Joey Martin,38,196,62,basketball
Euna Gilliam,48,183,38,archery
Stephania Carter,48,180,70,gymnastics
Reynaldo Short,47,197,71,baseball
Levi Mcmahon,43,185,80,aquatics
Mason Grant,34,189,46,badminton
Irvin Warren,29,182,40,archery
Jerry Rosa,48,167,61,softball
Brittanie Harrison,42,187,70,canoeing
Kasi Macias,41,167,42,rowing
Amberly Meyers,28,191,64,cycling
Porter Briggs,49,166,46,table tennis
Florencio Vang,16,199,77,shooting
Pablo Clarke,43,151,88,equestrian
Clark Larson,39,178,56,judo
Marcene Allison,23,171,49,cycling
Florrie Reed,17,150,63,volleyball
Samuel Huber,30,164,38,judo
Fabian Jarvis,48,200,61,weightlifting
Prince Fox,30,157,57,baseball
Marion Lane,30,179,70,athletics
Lanie Montgomery,33,185,66,shooting
Eric Perez,19,166,50,fencing
Quintin Christian,23,152,47,cycling
Elliot Bender,48,188,60,triathlon
Erik Patterson,48,189,64,shooting
Bradford Leach,21,194,50,taekwondo
Sean Caldwell,23,189,69,hockey
Charita Haney,49,162,47,taekwondo
Elois Bonner,41,160,58,badminton
Desmond Tyler,21,163,67,equestrian
Vaughn Wade,20,196,80,boxing
Celena Lucas,48,154,78,aquatics
Martin Blevins,27,161,46,softball
Bert Fuentes,43,193,60,athletics
Madelaine Stevenson,21,165,81,badminton
Chong Mcmahon,22,183,47,basketball
Henry Raymond,37,162,51,shooting
Nathaniel Farrell,35,194,41,tennis
Loreta Greer,17,174,83,fencing
Diego Alexander,45,176,46,archery
Robt Scott,20,163,38,softball
Alayna Sweet,49,177,85,canoeing
Guillermo Mccullough,40,164,72,sailing
Judson Woodard,24,172,80,athletics
Nia Velazquez,24,177,41,table tennis
Harris Carpenter,48,182,82,volleyball
Hae Conway,19,183,60,basketball
Jeffery Bauer,34,156,73,judo
Daphine Mckay,41,198,66,aquatics
Eugene Johns,50,162,42,athletics
Buford Rosa,32,166,45,aquatics
Barton Mueller,27,167,78,volleyball
Lewis Chen,47,184,59,baseball
Rickey O'brien,21,185,39,archery
Cherish Price,26,160,55,modern pentathlon
Floretta Meadows,29,171,68,handball
Ernesto Wiley,19,194,80,gymnastics
Rivka Schmidt,16,190,63,weightlifting
Iluminada Valencia,30,157,53,weightlifting
Brent Webb,21,155,80,judo
Shanti Farmer,49,179,62,boxing
Cruz Stephenson,46,168,78,cycling
Matha Workman,21,174,54,baseball
Corie Huff,29,187,42,aquatics
Keenan Stevens,23,182,86,football
Nancie Webster,30,166,69,cycling
Alexander Barnett,32,162,47,judo
Lilliam Bush,30,194,41,fencing
Dudley Wilson,44,172,89,athletics
Weston Donovan,28,179,72,sailing
Kasey Keith,46,171,58,fencing
Delicia Deleon,39,170,57,badminton
Lorita Willis,38,200,54,baseball
Felicidad Dale,46,177,41,aquatics
Loren Holland,22,154,85,canoeing
Maximina Parks,21,174,83,rowing
Mason Goodwin,50,195,86,sailing
Efrain Brady,45,186,49,badminton
Lore Solomon,27,155,58,basketball
Lamont West,34,157,79,aquatics
Paul White,38,183,66,equestrian
Necole Mccullough,37,150,52,shooting
Donn Lowe,16,194,68,aquatics
Alva Lara,21,167,89,taekwondo
Anthony Kirby,31,191,55,hockey
Merrill Workman,32,176,62,weightlifting
Fred Cross,48,153,87,canoeing
Lamont Murphy,33,152,81,shooting
Russell Lindsay,37,152,63,archery
Kirstie Hubbard,22,195,87,baseball
Chin Everett,31,171,69,badminton
Kim Pruitt,45,174,78,weightlifting
Regine Sargent,43,164,84,sailing
Benito Macias,32,166,80,canoeing
Stephania Calderon,24,157,39,gymnastics
Jarrod Snider,24,185,78,athletics
Rudolf Bruce,42,179,86,gymnastics
Jonathan Dennis,38,168,40,shooting
Justa Harris,34,181,47,badminton
Doloris Moss,46,195,65,cycling
Xiao Price,35,176,60,football
Buster Gonzalez,47,178,74,volleyball
Cira Sims,39,171,84,shooting
Minh Ellis,45,191,59,modern pentathlon
Sherley Farmer,31,189,82,boxing
Mila Kane,41,179,45,triathlon
Tammara Lindsay,23,167,55,rowing
Sook Wolfe,22,164,73,canoeing
Elias Dawson,26,153,45,table tennis
Deadra Hampton,20,177,76,equestrian
Audria Conway,26,164,55,boxing
Laurine Nolan,34,169,82,athletics
Lashaunda Gardner,23,158,46,triathlon
Clay Chavez,32,161,71,fencing
Audrea York,18,167,47,gymnastics
Buster Floyd,23,189,81,weightlifting
Eddy Larsen,37,161,39,gymnastics
Fidelia Sawyer,21,194,83,football
Orville Matthews,32,151,48,volleyball
Joye Cherry,39,163,60,rowing
Shirley Perry,29,154,45,equestrian
Augustine Patterson,22,155,62,taekwondo
Erik Delacruz,16,196,83,football
Claude Boyer,32,184,38,boxing
Elton Montoya,48,196,72,football
Kristopher Howell,24,187,86,boxing
Derrick Andrews,35,185,68,handball
Kum Cochran,24,156,62,rowing
Antony Good,43,158,55,hockey
Burton Castaneda,28,164,79,judo
Stanford Sloan,25,174,90,equestrian
Randell Sanders,30,172,86,athletics
Alexander Spencer,26,174,44,softball
Shaun Carlson,31,178,87,boxing
Clair Fuentes,19,189,48,archery
Maxwell Forbes,41,168,47,tennis
Wan Lancaster,38,173,62,basketball
Jefferey Phillips,19,186,67,gymnastics
Nelson Bentley,20,159,54,football
Korey Sheppard,32,153,56,rowing
Dorsey Wilder,29,176,48,aquatics
Rico Gordon,44,175,76,sailing
Garland Callahan,26,192,42,sailing
Jodee Short,39,163,80,triathlon
Antony Roberts,27,189,52,hockey
Scottie Small,29,174,69,fencing
Del Leonard,28,154,84,table tennis
Nicol Ayers,46,171,85,triathlon
Dennis Figueroa,43,152,40,baseball
Arie Caldwell,16,162,43,archery
Verlie Padilla,25,178,79,baseball
Ignacia Cash,41,162,41,aquatics
Wilford Flynn,30,188,62,badminton
Librada Mann,30,171,58,rowing
Elease Riley,22,189,51,aquatics
Seema Clements,37,162,59,handball
Efrain Chaney,19,178,63,baseball
Art Boone,45,179,41,weightlifting
Trent Mcneil,34,188,79,shooting
Vance Maynard,37,159,66,handball
Shanel Patrick,47,173,88,athletics
Monte Wallace,21,161,54,cycling
Barabara Hansen,19,177,75,gymnastics
Robin Le,18,185,58,taekwondo
Archie Myers,21,167,79,volleyball
Gilberte Howell,44,176,70,table tennis
Josue Heath,27,168,72,triathlon
Giuseppina Whitaker,19,169,62,handball
Eldon Foster,33,177,50,cycling
Norman Flynn,17,187,58,football
Karly Dalton,47,189,88,handball
Tyron Burris,19,163,85,sailing
Thurman Wolf,30,180,46,baseball
Madaline Rivas,16,152,89,modern pentathlon
Darlena Cherry,45,163,75,archery
Joie Goodman,25,180,72,table tennis
Odell Mcmahon,45,195,72,cycling
Lahoma Pollard,41,197,42,weightlifting
Claudio Gordon,33,197,58,table tennis
Rick Christian,21,166,76,modern pentathlon
Murray Monroe,35,191,89,judo
Despina Brady,27,155,65,gymnastics
Leslie Lewis,43,191,75,rowing
Sina Padilla,23,191,57,softball
Homer Schroeder,41,192,72,football
Sherman Cook,27,159,63,shooting
Darcey Slater,27,187,80,rowing
Cleo Weeks,31,150,65,hockey
Hsiu Winters,47,188,60,football
Tyree Harvey,41,193,39,gymnastics
Deadra Stein,40,167,61,weightlifting
Korey O'neill,22,157,77,tennis
Jolie Mathews,42,190,68,tennis
Terrence Maxwell,17,156,85,cycling
Franklyn Kirk,40,171,47,table tennis
Genia Chaney,18,183,75,equestrian
Jamal Mccoy,23,179,81,judo
Royal Ferguson,39,173,46,rowing
Veronique Norris,44,177,47,weightlifting
Bobbie Brooks,50,168,72,taekwondo
Kendal Hunter,41,178,38,taekwondo
Modesto Serrano,20,151,38,archery
Venetta Mccray,23,157,70,basketball
Forrest Houston,43,156,90,fencing
Maxwell Turner,25,157,38,fencing
Lester Palmer,32,183,66,weightlifting
Angelyn Mccullough,25,185,57,modern pentathlon
Clyde Townsend,17,194,90,taekwondo
Tula Kane,39,154,57,archery
Oralee Jennings,21,154,61,cycling
Dorsey Conrad,46,191,45,gymnastics
Nathanial Chandler,45,165,70,hockey
Mariette Solomon,48,152,76,athletics
Trinidad Sweet,38,155,45,aquatics
Nyla Travis,27,192,41,handball
Clair Wooten,22,193,63,fencing
Edward Morin,46,192,64,football
Nobuko Pate,31,177,43,handball
Stan Klein,46,184,43,hockey
Otis Foster,43,173,64,boxing
Clyde Hays,41,180,58,aquatics
Clora Barron,36,172,61,baseball
Alden Herman,21,190,70,shooting
Larraine Cunningham,17,179,64,rowing
Abe Blevins,32,164,70,rowing
Dorsey Lang,20,166,89,judo
Rolande Hatfield,19,171,82,canoeing
Adrian Middleton,44,186,71,weightlifting
Billie Chase,16,182,65,shooting
Bennie Rodriquez,50,177,88,canoeing
Hoyt Bender,39,152,52,football
Franklin Woods,19,199,69,baseball
Camila Travis,43,171,60,tennis
Jackelyn Wiggins,26,180,84,basketball
Glenn Harding,28,189,47,hockey
Pierre Hendrix,26,174,42,badminton
Meridith Mccormick,44,150,69,basketball
Rickie Nichols,21,153,48,triathlon
Harley Nixon,18,180,69,canoeing
Carolin Ballard,25,172,66,badminton
Arlie Parker,42,156,72,sailing
Vicente Anderson,33,173,77,athletics
Vernon Cantu,47,163,42,modern pentathlon
Joella Hancock,33,159,41,tennis
Justin Good,48,196,64,taekwondo
Tobie Robles,19,198,40,cycling
Sena Barrett,22,184,79,cycling
Colby Calderon,40,153,47,modern pentathlon
Eldon Morrow,18,171,82,badminton
Wenona Velez,35,151,81,triathlon
Amal Carey,43,172,54,gymnastics
Page Cline,47,159,82,canoeing
Cesar Preston,41,180,62,judo
Rudolph Ochoa,20,184,43,softball
Barry Watson,19,194,85,basketball
Waylon Lambert,33,177,63,baseball
Bernardine Mitchell,28,171,55,volleyball
Antonietta Best,16,189,73,badminton
Antoine Levine,16,186,69,sailing
Loree Roberson,33,178,84,football
Chance Guerra,38,193,48,table tennis
Cherish Pope,32,153,57,equestrian
Alec Leonard,26,157,38,archery
Yvone Simon,48,183,47,basketball
Sherilyn Soto,27,179,45,rowing
Wilburn Bruce,44,188,52,boxing
Preston Everett,16,180,39,basketball
Kalyn Buckley,19,176,52,volleyball
Jeanelle Drake,39,162,54,rowing
Geoffrey Mcclure,40,167,52,football
Leigha Aguilar,38,163,38,athletics
Bethel Hunt,37,187,54,softball
Darron Dale,40,198,75,judo
Myrle Stout,43,167,44,table tennis
Milford Burgess,24,164,41,modern pentathlon
Tomoko Sanchez,19,153,70,taekwondo
Grazyna Kramer,29,153,55,rowing
Noah Foster,31,152,55,volleyball
Silas Saunders,31,160,76,badminton
Gia Wise,44,180,49,table tennis
Dinorah Sandoval,42,200,70,tennis
Shawnee Serrano,26,154,40,tennis
Elisha Stanton,23,168,79,cycling
Danyelle Ray,29,169,73,badminton
Shawnta Workman,30,198,77,sailing
Gertha Parsons,26,200,56,weightlifting
Marlin Macdonald,49,172,48,taekwondo
Tashina Stanley,50,194,83,softball
Bettyann Mercado,21,194,57,football
Melvin Cole,24,189,83,football
Boyce Andrews,35,171,51,basketball
Leif Atkins,19,155,57,fencing
Miguel Copeland,19,165,40,shooting
Douglas Riggs,24,158,59,football
Dia Mcdowell,37,192,56,equestrian
Madlyn Small,29,193,38,modern pentathlon
Cody Mccarty,38,156,40,taekwondo
Elliot Wallace,16,163,56,archery
Elvis Giles,24,183,88,tennis
Monty Morton,31,164,75,fencing
Chung Preston,23,185,55,rowing
Jae Wooten,40,195,54,table tennis
Roxy Russell,17,174,49,tennis
Eddy Combs,47,180,38,volleyball
Elvis Walton,46,181,90,aquatics
Tawny Bernard,18,156,81,gymnastics
Fransisca Shelton,46,163,43,table tennis
Clemente Frederick,22,169,50,table tennis
Walton Winters,17,160,82,modern pentathlon
Jamika Good,50,177,61,volleyball
Lavelle Ramos,36,154,59,sailing
Shelby Head,49,169,74,tennis
Tawna Leblanc,36,195,74,shooting
Gerald Zamora,23,179,46,tennis
Daren Ray,43,190,52,handball
Aaron Meyer,27,169,59,hockey
Donny Crane,42,158,44,gymnastics
Lloyd Phelps,45,162,47,fencing
Santiago Hess,48,178,56,triathlon
Merideth Whitaker,17,179,47,athletics
Willette Velazquez,40,165,90,triathlon
Keneth Valdez,20,184,70,taekwondo
Tish Walker,44,174,65,cycling
Wes Rogers,36,167,45,weightlifting
Tommye White,39,177,65,basketball
Saturnina Conner,46,160,47,aquatics
Iesha Butler,28,167,68,shooting
Eduardo Stout,34,180,51,canoeing
Hermina Franklin,16,180,40,gymnastics
Neville Mayo,46,166,46,archery
Dann Lott,32,179,44,football
Conrad Reeves,40,197,41,sailing
Fe Barnes,46,173,59,triathlon
Jeni Watson,46,177,56,weightlifting
Peter O'donnell,19,170,48,gymnastics
Jamika Alvarado,18,166,74,fencing
Dominique Mckenzie,49,166,55,football
Julian Rodriquez,40,194,65,handball
Kerry Brown,22,165,46,hockey
Ian Gordon,33,194,82,triathlon
Irvin Vincent,35,172,57,equestrian
Verlie Middleton,49,160,44,cycling
Adaline Webb,25,151,46,equestrian
Bradley Chambers,24,178,41,boxing
Charita Preston,26,176,56,football
Jaquelyn Callahan,21,155,68,shooting
Margeret Peck,47,167,41,basketball
Nicholas Brewer,19,183,68,gymnastics
Lorette Parker,34,189,55,badminton
Elvin Ratliff,25,173,69,aquatics
Timothy Patton,20,170,85,boxing
Estefana Page,29,177,49,taekwondo
Lizeth Stevens,20,182,51,tennis
Gala Farrell,25,162,38,gymnastics
Wai Battle,45,157,63,judo
Domenica Glenn,49,196,46,sailing
Bev Whitley,30,171,55,judo
Mckenzie Curtis,31,187,40,shooting
Vernon Guerrero,19,176,75,badminton
Emmaline Sargent,31,154,86,modern pentathlon
Angelo Norris,49,172,84,judo
Maximina Hess,36,196,67,weightlifting
Jackqueline Moody,50,169,56,handball
Josue Bates,26,175,40,weightlifting
Meg Adkins,21,172,58,table tennis
Elizabet Albert,24,185,66,basketball
Everett Ball,17,156,41,baseball
Fausto Johnston,37,187,60,basketball
Brenton Hoffman,19,173,90,hockey
Loyd Mcdowell,47,188,70,baseball
Shawnda Schroeder,33,177,42,modern pentathlon
Aldo Townsend,37,180,46,canoeing
Lezlie Molina,36,176,77,badminton
Ramiro Bauer,38,162,38,volleyball
Latoria Dominguez,32,172,89,softball
Hermine Skinner,48,156,71,triathlon
Edmundo Dyer,41,156,50,equestrian
Dustin Alvarez,32,180,64,judo
Delmy Finch,39,171,83,equestrian
Geoffrey Wood,34,164,70,equestrian
Hyacinth Leach,40,158,56,table tennis
Emerson Bentley,38,153,80,rowing
Dot Glass,40,162,50,handball
Tenisha Mcdonald,33,194,57,equestrian
Elane Langley,22,192,40,triathlon
Sueann Bauer,18,150,72,triathlon
Jerold Black,18,180,57,archery
Bernardo Meyer,39,156,74,boxing
Francisco Emerson,32,168,69,canoeing
Loida House,32,198,76,football
Stevie Mathis,41,171,63,weightlifting
Sidney Bryant,40,170,70,modern pentathlon
Fumiko Gentry,35,159,55,taekwondo
Jarod Graves,44,157,90,athletics
Britteny Gilbert,29,190,46,badminton
Ruben Finch,25,156,76,canoeing
Scott Snyder,28,160,83,football
Quintin Crawford,40,158,67,gymnastics
Bruno Hurley,47,190,74,volleyball
Nevada Pruitt,44,178,54,badminton
Signe Carney,18,196,48,handball
Abraham Booth,29,151,82,judo
Agustin Palmer,35,192,79,rowing
Eilene Wilkinson,27,189,54,aquatics
Devorah Moss,44,175,71,football
Zetta Beard,24,192,69,archery
Heriberto Arnold,41,187,73,badminton
Chau Osborne,21,198,46,hockey
Mathew Franks,42,192,63,sailing
Paris Ware,24,194,44,table tennis
Micheal Joyner,30,161,55,handball
Xiao Fuller,26,154,80,badminton
Drew Galloway,34,160,52,tennis
Andree Williamson,44,199,87,cycling
Diego Potts,49,195,66,tennis
Jon Holloway,31,168,71,aquatics
Blake Lindsey,44,159,44,shooting
Elmer Coffey,45,171,51,modern pentathlon
Manuel Warner,33,161,46,weightlifting
Bernie Mendoza,16,184,81,table tennis
Shaneka Duffy,47,150,48,triathlon
Gaylene Noel,42,197,70,modern pentathlon
Branden Nieves,49,161,53,table tennis
Afton Reid,50,185,64,triathlon
Kelley Ramirez,16,156,50,volleyball
Alonso Cannon,35,156,49,softball
Calvin Vaughan,25,199,69,canoeing
Trudie Chavez,24,199,82,cycling
Jewell Schmidt,22,194,57,canoeing
